연합뉴스,2019.01.16. 오전 10:45,오션폴리텍 해기사 양성과정 교육생 110명 모집," 오션폴리텍 해기사 교육 모습[한국해양수산연수원 제공](부산=연합뉴스) 이영희 기자 = 한국해양수산연수원은 오션폴리텍 외항상선 3급 및 어선 5급 해기사 양성과정 교육생을 모집한다고 16일 밝혔다.오션폴리텍은 해양대나 해사고 등의 승선학과 출신이 아닌 일반인을 대상으로 단기간 집중 교육을 통해 해기사를 양성한다.해기사는 선박 운항 관련 전문 지식을 공부하고 국가 자격시험에 합격해 면허를 취득한 선장, 기관장, 항해사, 기관사 등 간부 선원을 말한다.3급 해기사 과정 모집 인원은 총 70명(항해 35명, 기관 35명)으로 서류전형, 인성검사, 면접을 거쳐 선발한다.전문대 졸업 또는 동등한 학력 소지자는 누구나 응시할 수 있다.선발된 3급 해기사 과정 교육생은 3월부터 9개월 동안 이론교육과 승선훈련을 받고 나서 국내 해운선사와 연계한 9개월의 승선실습을 거쳐 면허를 취득하게 된다.해양수산연수원 실습선 한반도호어선 5급 해기사 과정 모집 인원은 40명(어업 20명, 기관 20명)이다.학력, 나이 등에 제한을 두지 않으며 인성검사와 면접을 거쳐 선발한다.4개월의 이론교육, 1개월의 승선훈련 후에 국내 선사와 연계한 승선실습(1개월)을 마치면 해기사 면허를 취득한다.오션폴리텍 교육비, 숙식비, 교재비는 전액 국비로 지원된다.교육생 모집 관련 자세한 사항은 연수원 홈페이지(www.seaman.or.kr)를 참조하거나, 오션폴리텍팀(☎ 051-620-5772~4)에 문의하면 된다.lyh9502@yna.co.kr▶연합뉴스 채널 구독하고 스타벅스 커피 드세요▶뭐 하고 놀까? #흥▶쇼미더뉴스! 오늘 많이 본 뉴스영상"
뉴시스,2019.01.23. 오후 5:34,[인사]한국폴리텍대학, 【서울=뉴시스】◇한국폴리텍대학 학교법인 전보▲예산부장 서완석▲정보전산부장 최용준 ▲산학사업부장 안종복▲인사부장 나병선▶ 네이버에서 뉴시스 채널 구독하기▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>
매일경제,2019.01.24. 오후 1:35,"""직업교육의 새 패러다임 만들 것"" 폴리텍대, `일자리 특화` 비전 선포"," 24일 한국폴리텍대 정수캠퍼스에서 열린 '4차 산업혁명을 선도할 인재를 육성하는 일자리 특화 대학' 비전 선포식의 참석자들이 기념사진을 찍고 있다. [사진 = 한경우 기자]한국폴리텍대학이 4차 산업혁명을 선도할 인재를 육성하는 '일자리 특화 대학'으로써의 직업교육의 새로운 패러다임을 구축해 국민들에게 일자리에 대한 희망을 주겠다고 선언했다.폴리텍대는 24일 서울 용산구 정수캠퍼스에서 '비전 2020, 4차 산업혁명 시대를 선도하는 국민의 일자리 특화 대학 선포식'을 개최했다.이 자리에는 국회 환경노동위원회 소속 이상돈 바른미래당 의원, 김동민 한국산업인력공단 이사장, 노경란 한국잡월드 이사장, 김학만 한국서예협회 이사장, 박점식 천지세무법인 회장, 정석화 하나은행 전무, 문유경 한국여성정책연구원 선임연구원과 한국폴리텍대학의 이석행 이사장을 비롯한 관계자들이 참석했다.이석행 이사장은 인사말을 통해 ""폴리텍대학은 과거처럼 정부에서 부여하는 직업교육만 할 게 아니라 산업 (변화를) 토대로 직업교육을 개발해야 한다""며 ""그렇게 하면 폴리텍대학이 한국 경제의 중심에 설 수 있다""고 말했다. 이어 ""폴리텍대학이 대한민국 직업교육의 새로운 패러다임을 만드는 일정이 오늘 시작된다""고 강조했다.한국폴리텍대학이 지난해 81.6%의 졸업생 취업률을 달성하는 데 도움을 준 기업 관계자들과 이석행 한국폴리텍대학 이사장(오른족에서 다섯번째)이 감사패를 받은 뒤 기념사진을 찍고 있다. [사진 = 한경우 기자]이에 이상돈 의원은 축사를 통해 ""폴리텍대학이 직업교육 일자리 창출에 큰 역할을 하는 것도 중요하지만 이젠 교육기관으로써 위상을 확립해야 한다""고 화답했다.이날 폴리텍대는 '취풍당당! 취업은 한국폴리텍대학'이라는 새로운 슬로건과 함께 일자리력(力), 기술력(力), 폴리텍인력(力) 등 3가지의 비전을 제시했다. 이를 수행할 ▲뿌리-기간 산업의 고도화 및 4사산업 중심 학과의 신설·재편 ▲교육훈련 품질 향상 ▲포용적 직업교육훈련 강화로 연 10만개 국민 일자리 지원 ▲대졸 미취업자, 신중년 등 구직자별 대표 교육모델 정착 ▲합리적 평가 제도 확립 및 화합·상생의 조직문화 구축 ▲세대교체에 따른 교직원 맞춤 역량 강화 등 6가지 계량화된 목표와 9가지 세부 과제의 로드맵을 담은 '3·6·9 전략'도 선언했다.구체적으로 폴리텍대학은 올해 상반기 중으로 '러닝팩토리(Learning-Factory)' 10개 이상을 새로 구축할 계획이다. 러닝팩토리는 4차산업혁명을 대비한 융합교육 실습을 지원하기 위한 전 공정 통합 실습 설비다. 이석행 이사장은 ""다른 교육기관이 100억원을 들여서 만든다는 러닝팩토리를 3억7000만원의 기금을 갖고 인천에 시범적으로 만들었다""며 ""부족한 부분을 채워가는 중""이라고 전했다.이상돈 의원은 인재 양성에 대한 정부의 예산이 너무 부족하다며 ""폴리텍대학 구성원이 주어진 여건 하에서도 의욕적인 모습을 보이면 국민적 기대와 지지가 예산 지원으로 나타날 것""이라고 격려했다.항공정비(MRO) 교육기관 설립도 이 이사장이 올해 역점을 두고 추진할 사업이다. 폴리텍대학은 지난해 12월 인천공항공사와 항공정비 전문인력 육성을 위한 MOU를 맺기도 했다. 항공기 정비업은 제조업 대비 인건비 비중이 약 5배 높다. 미국 FFA 등으로부터 인증을 받은 전문 기술자들만 진입할 수 있는 고임금 직군이기 때문이다.이날 폴리텍대학이 지난해 기준 81.6%의 졸업생 취업률을 달성하는 데 기여한 권역별 우수 기업으로 태진세미텍, 우진계전, 일진파워, 한화큐셀, 일진머티리얼즈, 삼익THK, 대한시스텍, 한미약품, 삼구아이앤씨 등이 선정돼 공로패를 받았다.이석행 한국폴리텍대 이사장이 '4차 산업혁명을 선도할 인재를 육성하는 일자리 특화 대학' 비전 선포식에서 인사말을 하고 있다. [사진 = 한경우 기자]특히 한미약품은 폴리텍대학 특성화대학 바이오캠퍼스와 산학연계 업무협약(MOU)를 맺고 바이오 전문 기술인력 양성에 힘쓰며 지난해 21명을 포함해 모두 45명의 졸업생을 채용하고 있다.청주캠퍼스가 취업우수기업으로 선정한 한화큐셀은 지난해 30명의 폴리텍대학 졸업생을 채용했다. 지난 2017년부터는 지역산업맞춤형 인력양성과정으로 채용협약형 교육을 하고 있기도 하다.이석행 이사장은 ""지난 50년간 일자리와 국민을 잇는 다리 역할을 충실히 해온 우리 대학은 앞으로의 50년을 바라보며 새로운 인재 양성을 위한 혁신을 거듭하고 있다""며 ""청년에게는 희망찬 미래를 주고, 중년에게는 새로운 도약을 실현시켜 주는 일자리 플랫폼이 돼 국민의 일터를 책임지겠다""고 말했다.[디지털뉴스국 한경우 기자]▶매경 뉴스레터 '매콤달콤'을 지금 구독하세요▶뉴스 이상의 무궁무진한 프리미엄 읽을거리[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
뉴시스,2019.01.24. 오전 11:30,"폴리텍대학, 일자리특화대학 선포…""국민의 일터 책임"" "," 【서울=뉴시스】강세훈 기자 = 한국폴리텍대학이 일자리특화대학 선포식을 갖고 새로운 슬로건과 6가지 전략목표를 발표했다.한국폴리텍대학은 24일 오전 서울 용산구 서울정수캠퍼스에서 '비젼 2020, 4차 산업혁명 시대를 선도하는 국민의 일자리특화대학 선포식'을 가졌다.폴리텍대학은 이날 '취풍당당! 취업은 한국폴리텍대학', '기술을 빚다, 일자리를 잇다, 한국폴리텍대학' 등 새로운 슬로건 2개를 공개하며 일자리특화대학으로서의 정체성을 강조했다.또한 '일자리力, 기술力, 폴리텍인力' 3가지의 비전과 함께 6가지의 계량화된 목표, 9가지 세부과제의 로드맵을 정립, 이른바 '3·6·9 전략'을 선언했다.3가지 비전에 따른 6가지 전략목표는 ▲뿌리-기간산업의 고도화 및 4차 산업 중심 학과 신설·개편 ▲교육훈련 품질 향상 ▲포용적 직업교육훈련강화로 연 10만개 국민 일자리 지원 ▲대졸 미취업자, 신중년 등 구직자별 대표 교육모델 정착 ▲합리적 평가제도 확립 및 화합·상생의 조직문화 구축 ▲세대교체에 따른 교직원 맞춤역량 강화 등이다.폴리텍 이석행 이사장은 ""지난 50년 간 일자리와 국민을 잇는 다리 역할을 충실히 해온 우리 대학은 앞으로의 50년을 바라보며 새로운 인재 양성을 위한 혁신을 거듭하고 있다""며 ""청년에게는 희망찬 미래를, 중년에게는 새로운 도약을 실현시켜주는 일자리 플랫폼으로서, 지치지 않는 열정으로 국민의 일터를 책임지겠다""고 말했다.kangse@newsis.com▶ 네이버에서 뉴시스 채널 구독하기▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
파이낸셜뉴스,2019.02.07. 오전 8:45,"한국폴리텍VI대, '로고라이트' 불 밝혀"," 대학홍보,야간통행길안전'일석이조'(一石二鳥)'로고라이트'로 환하게 불을 밝힌 한국폴리텍VI대. 사진=한국폴리텍VI대 제공【대구=김장욱 기자】재학생들과 주민들의 야간 통행에 어두웠던 한국폴리텍VI대학 대구캠퍼스 곳곳에 밝은 로고라이트가 설치돼 눈길을 끈다.한국폴리텍VI대는 정문, 기숙사, 산학협력관, 도서관 등 교내 5곳에 '로고라이트' 설치를 완료했다고 7일 밝혔다.이번에 설치된 로고라이트는 문구나 그림이 그려진 이미지 글라스에 발광다이오드(LED)를 투사시켜 바닥이나 벽에 이미지를 비추는 일종의 빔프로젝터다.야간(동계 기준 오후 5시 30~오전 6시 30분)에 상대적으로 어두운 곳에 로고라이트를 설치, 학생들과 주민을 위한 셉테드(CPTED, 범죄예방 환경설계)에 뛰어난 효과가 있을 것으로 기대하고 있다.이권희 학장은 ""야간에 빛으로 송출된 이미지가 학교를 다니는 보행자들의 관심을 유도, 안전의식 향상뿐만 아니라 대학 홍보에 크게 기여할 것""이라고 말했다.한편 한국폴리텍VI대는 대구, 구미, 달성, 영천, 영주, 포항 등 총 6개의 캠퍼스로 구성돼 있으며, 본부는 대구캠퍼스다. 한국폴리텍VI대는 지역사회와 대학을 잇는 Community College로서 앞으로도 주민 안전과 대학 홍보를 병행할 수 있는 방안을 지속적으로 모색할 예정이다.gimju@fnnews.com 김장욱 기자▶ 세상의 모든 골 때리는 이야기 'fn파스'▶ 속보이는 연예뉴스 fn스타※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
동아일보,2019.02.11. 오후 1:32,"㈜퀴즈톡, 한국폴리텍대학 서울강서캠퍼스와 MOU 체결"," 사진제공= 퀴즈톡㈜퀴즈톡(대표 전창섭)은 지난 8일 한국폴리텍대학 서울강서캠퍼스(학장 노정진)와 기업 맞춤형 인재 양성 및 산학협력을 골자로 업무협약(MOU)을 체결했다.한국폴리텍대학 서울강서캠퍼스 대회의실에서 진행된 이날 협약식에는 노정진 학장과 ㈜퀴즈톡 전창섭 대표이사 등이 참석했다. 협약식에 이어 빅데이터 전문학과인 데이터분석과 학생들을 위한 장학금 전달식도 함께 진행됐다.양 기관은 이번 협약을 통해 업체의 빅데이터, 핀테크 및 최신 기술 동향, 노하우 등을 서울강서캠퍼스 데이터분석과와 교류해 실습과 강의 등에 활용하기로 협약했다. 또한 우수인력 장학금 지원, 취업 연계 등 유기적 관계를 구축해 상호 교류 강화에 나선다는 계획이다.한국폴리텍대학 서울강서캠퍼스 데이터분석과는 전국 최초로 설립된 빅데이터 기술을 교육하는 전문학과로 빅데이터 기업과 동일한 실습 환경을 구축하여 빅데이터 처리과정인 수집·저장·처리·분석·시각화 기술과 인공지능 중 딥러닝을 교육하는 유일한 학과이다.실제로 데이터분석과는 최근 2년간 대외 공모전을 통해 수여받은 누적 상금 3940만 원이라는 기록을 달성하는 등 괄목할만한 성과를 거두고 있으며 특히 올해 배출된 1기 졸업자들은 국내 유수 대기업 및 중견기업에 빅데이터 전문인력으로 취업했다.㈜퀴즈톡 전창섭 대표이사는 “㈜퀴즈톡은 유저들에게 추천퀴즈와 보다 효과적인 타깃광고를 선보이기 위해 유저의 관심사를 분석할 수 있는 빅데이터 분석 시스템을 도입했다""면서 ""데이터를 분석하는 능력은 또 하나의 자산으로서 무한한 가능성을 가지고 있는 만큼 빅데이터가 세상을 바꿀 수 있다고 생각한다. 향후 인재양성과 고용 강화에 힘쓸 수 있기를 기대한다""고 밝혔다.한편 ㈜퀴즈톡은 누구나 퀴즈의 출제자와 풀이자가 될 수 있는 지식 공유 플랫폼 '퀴즈톡'을 구축했으며 최근 국내 대형 커뮤니티 사이트 '디시인사이드', 일본에서 15년간 광고기반 플랫폼 서비스를 제공해 온 ㈜파이브게이트 등과 서비스 론칭을 위한 업무협약을 체결한 바 있다.글로벌 서비스로 확장 중인 ㈜퀴즈톡은 일본과 필리핀에 해외 현지 법인을 설립해 운영하는 등 해외 시장으로의 진출도 박차를 가하고 있다.동아닷컴 김동석 기자 kimgiza@donga.com▶ 동아일보 단독 뉴스/트렌드 뉴스▶ 네이버 홈에서 [동아일보] 채널 구독하기ⓒ 동아일보 & donga.com, 무단 전재 및 재배포 금지"
뉴시스,2019.02.15. 오후 4:43,한국폴리텍대학 대전  학위수여식 ," 【대전=뉴시스】유순상 기자 = 15일 한국폴리텍대학 대전캠퍼스에서 열린 2018학년도 학위수여식 및 수료식에서 이인호(앞줄 왼쪽 네번째) 학장 등 참석자들이 기념촬영을 하고 있다. 2년제 학위과정 428명에게 학위증을, 전문기술과정 86명에게 수료증을 각각 전달했다. 2019.02.15.(사진=한국폴리텍대학 대전캠퍼스 제공)ssyoo@newsis.com<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
뉴시스,2019.02.15. 오후 4:43,한국폴리텍 양대웅 이사 대전캠퍼스 방문 ," 【대전=뉴시스】유순상 기자 = 한국폴리텍대학 대전캠퍼스는 15일 학교법인 한국폴리텍 양대웅 기획운영이사가 방문, 4차 산업혁명 선도인력 양성 학과(VR미디어콘텐츠과) 운영 및 러닝팩토리 구축 계획 등에 관한 업무보고를 받았다고 밝혔다. 양(앞줄 왼쪽)이사가 캠퍼스 투어를 하면서 시설에 대한 설명을 듣고 있다. 2019.02.15.(사진=한국폴리텍대학 대전캠퍼스 제공)ssyoo@newsis.com<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
뉴시스,2019.02.28. 오후 6:58,한국폴리텍 대전 신입생 입학식, 【대전=뉴시스】유순상 기자 =  28일 한국폴리텍Ⅳ대학 대전캠퍼스에서 열린 2019학년도 신입생 입학식에서 이인호 학장이 환영사를 하고 있다. 8개 학과 2년제 학위과정 주간 460명 등 총 648명이 입학했고 병역안내와 '참人(인)폴리텍 인성교육' 등의 오리엔테이션이 이어졌다. 2019.02.28.(사진=대전캠퍼스 제공)ssyoo@newsis.com<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>
뉴시스,2019.03.05. 오전 11:11,"한국폴리텍Ⅶ대학, 2019학년도 입학식 ", 【창원=뉴시스】김기진 기자 =4일 한국폴리텍Ⅶ대학(학장 손은일)은 2019학년도 입학식 및 오리엔테이션 행사를 경남 창원 폴리텍 창원캠퍼스 내 폴리텍홀 체육관에서 개최하고 있다. 2019.03.05. (사진=폴리텍 창원 제공)photo@newsis.com<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>
매일신문,2019.03.28. 오후 7:03,"한국전문대학교육협의회, 경북 영천 폴리텍 대학 로봇캠퍼스 설립인가 추진 공식 반대"," [김우정 기자 kwj@imaeil.com]한국전문대학교육협의회 이사회가 대구보건대학교에서 제127차 이사회를 진행하고 있다.한국전문대학교육협의회가 현재 경북 영천에 건립되고 있는 한국폴리텍대학 '로봇캠퍼스' 설립 인가 추진에 공식 반대 입장을 내놨다.한국전문대교협 회장단은 지난 27일 대구보건대학교 본관 회의실에서 제127차 이사회를 열고 ""로봇 산업은 신산업 분야로 국가 차원의 전략적 정책으로 추진해야 하므로 이번 영천 폴리텍 캠퍼스 신설은 재검토돼야 한다""고 의견을 모았다.이미 로봇산업 관련학과는 대구·경북권역 3개 전문대학에서 3개 학과에 712명이 재학 중이고 또 전국적으로 14개교 924명을 모집해 운영하고 있으므로 컨소시엄 형태로 인력양성을 지원하는 것이 효과적이라는 주장이다.또 폴리텍대학의 로봇인력 양성을 위한 학생 증원은 정부의 대학구조조정 정책과 지난해 기획재정부가 발표한 폴리텍대학에서 전문대와 유사한 기능의 학위 과정을 축소한다는 정책에 반하는 것이라며 비판했다.회장단은 ""로봇산업과 관련해 현재 운영 중인 전문대학에 재정을 지원해 인력을 양성하는 것이 국가재정을 절감하면서 효과적으로 목적을 달성하는 방법이다""고 주장했다.한편 폴리텍대학 로봇캠퍼스는 내년 3월 개교를 목표로 2018년 1월 착공했다. 폴리텍대학은 2020년도 4개과 총 200명 모집을 위해 지난달 13일 한국폴리텍대학 교육부 설립인가 관련 협의요청을 진행한 바 있다.ⓒ매일신문 - www.imaeil.com"
뉴시스,2019.04.15. 오후 2:20,구룡전기 박실용 대표 폴리텍 대전 장학금 기탁," 【대전=뉴시스】유순상 기자 = 15일 한국폴리텍Ⅳ대학 대전캠퍼스에서 ㈜구룡전기 박실용(오른쪽 네번째) 대표가  장학금 3000만원을 기탁하고 이인호(가운데) 학장, 수혜 학생들 등과 기념촬영을 하고 있다. 박 대표는 대전캠퍼스 희망플러스센터에서 중장년 재취업과정 강의도 맡아 산업현장 지식과 경험을 전달하고 있다. 2019.04.15.(사진=한국폴리텍대학 대전캠퍼스 제공)ssyoo@newsis.com<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
매일경제,2019.04.23. 오후 4:11,"폴리텍 양대웅 이사, 과학·정보통신의 날 기념식서 국무총리 표창"," 정보통신기술진흥센터와 협력해 ICT분야 신기술 인재 양성에 기여한국폴리텍대학(이하 폴리텍, 이사장 이석행) 양대웅 기획운영이사가 22일 동대문디자인플라자에서 열린 ‘2019년도 과학정보통신의 날 기념식’에서 정부포상 대상자로 선정되어 국무총리표창을 수상했다. 정부는 매년 ‘정보통신의 날(4.22.)’을 맞이하여 과학기술과 정보통신 분야 발전에 기여한 유공자를 선발포상하여 공적을 치하한다.양 이사는 폴리텍 상임이사로 취임 이후 4차 산업혁명 대비 정보통신기술분야 인재 양성에 크게 기여한 공로를 인정받았다. 폴리텍은 정보통신기술진흥센터(ITTP)와 협력해 재학생 250명(50개팀)을 대상으로 ICT멘토링 사업을 추진 중이다. ICT멘토링 사업은 삼성, SK, LG 등 ICT기업의 전문가와 ICT분야에 관심이 있는 대학생들이 팀을 이뤄 프로젝트를 수행하는 SW(소프트웨어) 인재양성 프로그램이다. 폴리텍은 ICT멘토링 사업을 통해 대학생 멘티와 기업체 ICT전문가인 멘토가 함께 프로젝트를 수행할 수 있도록 지원하며, 팀당 140만원 상당의 프로젝트 실습비도 제공한다.한편, 폴리텍은 고학력 미취업자 대상의 신기술신산업분야 특화과정인 하이테크 과정을 운영하며 정보통신IT분야로 교육의 범위를 확대하고 있다. ITTP 등 외부기관과 협업도 강화해 4차 산업혁명 시대 경쟁력인 ICT분야 인재 양성에 힘쓴다는 방침이다.양대웅 한국폴리텍대학 기획운영이사(오른쪽에서 두번째)가 22일 열린 2019년도 과학 정보통신의 날 기념식에서 정부포상 대상자로 선정되어 국무총리표창을 받았다.▶네이버 메인에서 '매일경제'를 받아보세요▶뉴스레터 '매콤달콤' 구독▶무궁무진한 프리미엄 읽을거리[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
뉴시스,2019.04.23. 오후 12:00,폴리텍 신기술 훈련 비중 7%→20% 늘린다…2022년 목표," 4차산업혁명 대응 위해 '신기술 직업훈련' 대폭 확대내년 상반기 경기도 광명에 제2융합기술교육원 건립【서울=뉴시스】비행중인 드론. 2019.04.23. (사진=뉴시스 DB)【서울=뉴시스】강세훈 기자 = 정부가 4차 산업혁명 시대에 적극 대응하기 위해 신기술 직업훈련을 대폭 늘린다. 공공훈련기관인 폴리텍 훈련 직종은 기존 뿌리·기간산업 중심에서 미래차, 드론 등 8대 핵심선도 사업 중심으로 바꾸기로 했다.고용노동부는 지난 10일 일자리위원회에서 의결한 직업능력개발 혁신방안을 이행하기 위한 구체적인 로드맵을 23일 발표했다.고용노동부 하헌제 직업능력정책과장은 ""신기술 직업훈련을 늘려 청년 일자리 창출과 산업·기업의 경쟁력 키우기에 본격 나설 것""이라며 ""4차 산업혁명의 가속화와 노동시장의 변동성 증가에 대응하기 위한 것""이라고 밝혔다.우선 공공훈련기관인 폴리텍은 훈련 직종을 뿌리·기간산업 위주에서 혁신성장 8대 핵심 선도 사업을 중심으로 바꾸기로 했다.8대 핵심선도 사업은 스마트공장, 금융기술(핀테크), 생명건강(바이오헬스), 미래차, 스마트시티, 스마트팜, 에너지신산업, 무인기(드론) 등이다.이를 위해 폴리텍 학과를 신설·개편해 지난해 7% 수준이었던 신기술 훈련 비중을 2022년 20%까지 늘리기로 했다.폴리텍은 또한 신산업분야에서 높은 수준의 직업훈련 기회도 늘리기로 했다.한국폴리텍대학의 '첨단기술 과정(하이테크 과정)'을 확대 운영해 청년층에게 기존 전문기술과정(기능사과정)과 차별화된 직업훈련을 제공한다는 방침이다.폴리텍은 청년층을 고급 기술 인력으로 양성하기 위한 신산업·신기술 직종 특화 과정으로 2016년부터 하이테크 과정을 신설해 운영하고 있다.정부는 또 경기도 광명시에 내년 상반기 중 제2융합기술교육원(가칭)을 추가로 건립하기로 했다.융합기술교육원은 첨단기술 과정(하이테크 과정) 전용 훈련 기관으로 지난 2016년 성남(분당)에 문을 열었다. 4년 평균 취업 취업률이 91.4%을 기록하고 있다는 게 고용부 설명이다.아울러 고용부는 기존 폴리텍 캠퍼스의 기능을 조정해 지역 거점 신기술 분야 훈련 기관을 늘리기로 했다.전주 신기술교육원은 스마트전기에너지, 스마트공장 관련 학과를 새로 만들고, 대구 섬유패션캠퍼스는 영남권의 신기술 분야 중점 훈련 기관으로 개편해 스마트팩토리 등 신산업 관련 학과를 이전 배치하기로 했다.고용노동부 장신철 직업능력정책국장은 ""4차 산업혁명의 진전으로 고용환경의 변화는 직업훈련 분야의 혁신을 요구하고 있다""며 ""앞으로도 신기술 역량을 갖춘 미래인재를 양성해 혁신성장을 이끌어가겠다""고 밝혔다.kangse@newsis.com▶ 네이버에서 뉴시스 채널 구독하기▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
뉴시스,2019.04.26. 오전 11:06,"폴리텍 대전, 그리드원과 산·학 교류 협약", 【대전=뉴시스】유순상 기자 = 한국폴리텍Ⅳ대학 대전캠퍼스는 교내에서 ㈜그리드원과 4차 산업혁명 기술기반 핵심교육과정 개발 및 스마트팩토리 우수 인재 양성을 위한 산·학 교류 협약을 체결했다고 밝혔다. 양기관 관계자들이 기념촬영을 하고 있다. 2019.04.26.(사진=한국폴리텍Ⅳ대학 대전캠퍼스 제공)ssyoo@newsis.com<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>
뉴스1,2019.04.26. 오전 9:58,"한국폴리텍대학, 온라인 마케터 양성 국비 무료교육 나선다","  뉴스1(서울=뉴스1) 김수정 기자 = 한국폴리텍대학 정수캠퍼스는 오는 5월 20일부터 7월 15일까지 온라인마케터 240시간 과정과 메디컬스킨케어 270시간 등 2개 교육과정의 여성 국비무료 교육생을 모집한다고 밝혔다.이번 교육과정은 마케팅 전문인력은 물론 온라인 마케팅 역량을 기본으로 온라인 1인 대행사 취창업 인력 양성, 취업을 원하는 여성들에게 경제 변화에 대응할 수 있는 능력을 갖출 수 있는 전문인력 양성을 목표로 한다.이번 교육과정에서는 온라인 채널 분석과 콘텐츠 기획 제작, 홍보 마케팅 전략과 광고 운영 전략, 유통판매 전략 등 다양한 교육이 진행된다. 국내 유명 온라인 마케팅 전문가들이 직접 강사로 참여해 온라인 마케팅 전반적인 개요와 실무 전략까지 철저하게 알려준다.또 블로그와 유튜브, 인스타그램, 페이스북, 팟캐스트 등 온라인 마케팅 채널들을 직접 개설하고 효율적으로 운영하고 관리하는 방법을 익혀 현장 실무에 바로 적용할 수 있도록 도와준다. 이와 함께 기업의 온라인 마케팅 현황 진단과 통계 분석방법, 전략을 배울 수 있고 키워드 광고, SNS 광고, 바이럴&인플루언서 마케팅 방법 등을 세팅하고 운영하는 실무 방법도 학습할 수 있다.만 18세 이상 취업을 희망하는 여성 구직자면 누구나 지원신청할 수 있으며 면접전형을 통해 교육생 20~24명을 선발한다. 교육은 무료로 진행되며 중식 제공과 함께 월 최대 25만 원까지 훈련 수당과 교통비도 지급된다. 신청기간은 오는 5월 3일까지이고 교육은 5월 20일부터 7월 15일까지 평일 6시간씩 총 240시간 진행된다.이번 온라인마케터와 메디컬스킨케어 등 2개 교육과정에 대한 자세한 내용은 한국폴리텍대학 정수캠퍼스에 문의하면 가능하다.nohsm@news1.kr▶ [ 해피펫 ][ KFF포럼 2019 ]▶ 네이버 메인에서 [뉴스1] 구독하기![ 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]"
뉴시스,2019.05.09. 오후 4:12,"폴리텍대 인천 P-TECH 평가, S등급 달성"," (사진=폴리텍대학교 인천캠퍼스 전경)【인천=뉴시스】 함상환 기자 = 한국폴리텍대학 인천캠퍼스는 최근 열린 '전국 P-TECH 성과평가'에서 최우수등급인 S등급을 달성했다고 9일 밝혔다.P-TECH 사업은 고교 단계부터 도제교육에 참여한 산학일체형 도제학교 졸업생을 대상으로 전문대학에서 전문성을 계속해서 키우는 고숙련 일학습병행 과정이다.이번 평가는 고용노동부 주관으로 P-TECH 사업을 운영하는 전국 12개 공동훈련센터를 대상, 정량평가와 정성평가가 진행됐다. 폴리텍대는 97.9점 높은 점수로 S등급을 받았다.한편 폴리텍대 인천 P-TECH 듀얼공동훈련센터는 금형디자인과와 기계시스템과를 중심으로 P-TECH 운영 시범대학으로서 교육훈련을 시작했으며 올해는 정보통신과를 추가 개설해 총 167개 기업의 268명 학습근로자를 대상으로 체계적인 교육훈련을 실시하고 있다.hsh3355@newsis.com▶ 네이버에서 뉴시스 채널 구독하기▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
연합뉴스,2019.05.10. 오후 2:40,"강원권 한국폴리텍Ⅲ대학, 8개 권역 중 만족도 1위"," 한국폴리텍대학 춘천캠퍼스 전경[한국폴리텍대학 춘천캠퍼스 제공](춘천=연합뉴스) 박영서 기자 = 한국폴리텍Ⅲ대학이 기획재정부 주관 2018년 공공기관 고객만족도 조사에서 폴리텍 권역 대학 중 1위를 차지했다고 10일 밝혔다.한국폴리텍대학은 '교육·연구' 그룹 19개 기관 중 81.6점으로 B등급을 받았다.이 중 폴리텍Ⅲ대학은 84.3점을 받아 8개 권역 대학 중 1위에 올랐다.폴리텍Ⅲ대학은 다른 지역과 견줘 인구와 기업체가 적음에도 1위라는 성과를 달성했다는 점에 의미를 부여했다.이상권 학장은 ""교직원이 한마음 한뜻으로 학생들을 가르치고 보살핀 결과""라며 ""앞으로 우리 대학 고객이 미래의 기술인력으로 훌륭히 성장할 수 있도록 최선을 다하겠다""고 말했다.conanys@yna.co.kr▶네이버 홈에서 [연합뉴스] 채널 구독하기▶뭐 하고 놀까? #흥▶쇼미더뉴스! 오늘 많이 본 뉴스영상"
